url,domain_in_brand,brand_in_subdomain,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,status
http://www.iemss.org/iemss2010/papers/S10/S.10.08.An%20opensource%20model%20platform%20for%20water%20resource%20management%20linking%20models%20to%20a%20generic%20userinterface%20and%20datamanager%20-%20JULIEN%20HAROU.pdf,0,0,1,1,0,347,7323,legitimate
https://three-gb.com/banks/online.tsb.co.uk,0,0,1,0,0,355,10,phishing
https://www.surveyrock.com/ts/G4T66F,0,0,0,0,0,161,3126,phishing
http://agrover.uz/.well-known/pki-validation/bancor/440371eec3957e5762615d6dbea81093,0,0,1,1,0,1094,3289,phishing
http://www.cgchannel.com/,0,0,1,1,0,398,7637,legitimate
http://searchsecurity.techtarget.com/definition/firewall,0,0,1,0,0,129,7620,legitimate
http://www.netgazete.com/,0,0,0,0,0,1356,8104,legitimate
http://nbtes.simply-winspace.it/fr-fr-v1/Account/Laptop/Sign-In.php?websrc=59c275dc2e97dd3b896ed4ff2b82a8fd&dispatched=39&id=823916409,0,0,1,0,0,272,3381,phishing
http://www.harbor-cruises.com/,0,0,1,0,0,297,5547,legitimate
https://www.internetslang.com/SMS-meaning-definition.asp,0,0,0,0,0,829,6840,legitimate
http://secureupdate.appleld.com.duilawyeryork.com/ap/031ef937ed415a4/?cmd=_update&dispatch=031ef937ed415a4bc&locale=_RU,0,0,1,0,0,14,4003,phishing
https://dptc.lunchtimesport.com/v7u?bc=Z4VwlGlicmKcla9xkZpjaHZ4YKCDomZkaKZgY34/jhohermuth%40ethz.ch,0,0,1,1,0,137,229,phishing
http://www.iptvlinkusa.com/,0,0,1,1,0,210,1617,legitimate
http://www.standrew.co.kr/BlueAD/editor/uploaded/img/Caslog1/cas.auth.sc.edu/UofSC.html,0,0,1,1,0,1485,7647,phishing
http://forum-catalan.fr/cs/,0,0,1,0,0,39,1787,phishing
http://www.showwall.com/,0,0,1,0,0,2160,6240,legitimate
http://dic.academic.ru/dic.nsf/ruwiki/131318,0,0,1,1,0,149,7157,legitimate
http://portal.docdeliveryapp.com/?id=SlIbEZeLchXLlXDv%2Bdk%2BRP0pTv%2FrKPWwImCPtDlwrb7DXV8f5QG7DOScqS1C48hcywdEbpJpaTZaHEGC8%2FtvnFVXCYyTzR4mcdaXUoqDn8ZsHtETxwudfX5Ci55lNUblrURqMFXTzpVr85d18KS73m6PjOcFQNLpKknTZ3zslzoXtNlHGPxdVn4W%2B2zSImspbXDbeg%2FiO6Ii%2BXPDhe%2BXhadqGa3%2BqPTaVb%2F0TDT2TjVqWdacomm2e3%2B14hbQLUHJR%2BFkij2T9HCgIWRR4u%2FSOOSWJXLgUY65B84Ct%2FXlARIeXo4gEekeDeHPSwhROcmRjzM2XXjew6gFKedG7%2BoLr8FcXNaTjOL8d%2BbkarZNC9CejUOxYLFwTgjF0euuWXi94q1CNThQ%2BEDRRLgylFl6CH9FanoKXY6ny3GPKIWcOps%3D,0,0,1,1,0,110,985,phishing
http://paypal-verification.applmanager.com/customer_center/user-455331/,0,0,1,0,0,353,-2,phishing
http://www.online-tech-tips.com/computer-tips/check-for-bad-memory/,0,0,1,1,0,631,4848,legitimate
http://comptesenlignelabanquepostale-fr.surge.sh/?wsost/OstBrokerWeb/loginform?TAM_OP=login&amp;ERROR_CODE=0x00000000&amp;URL=/voscomptes/canalXHTML/identif.ea?origin=particuliers,0,0,1,0,0,2,2189,phishing
http://www.apazdosenhor.org.br/site/,0,0,1,0,0,96,-1,legitimate
https://mprestige.com.ua/,0,0,0,1,0,26,2165,legitimate
http://lanzaroteinformation.co.uk,0,0,1,1,0,1011,1180,legitimate
http://www.sloaneandhyde.com/imm/new2015/pvalidate.html,0,0,1,0,0,1088,2563,phishing
http://ceramic-pro.gr,0,0,0,1,1,0,-1,legitimate
https://corpuslinguisticmethods.wordpress.com/2014/02/14/query-a-text-corpus-with-python/,1,0,1,0,0,589,7445,legitimate
http://ecopointeu.com/oyi/Exitkorea/upload/index.php?email=nobody@mycraftmail.com,0,0,1,0,0,222,1238,phishing
https://www.telstra.com.au/broadband/mobile-broadband/plans,0,0,0,0,0,0,-1,legitimate
http://www.downloads.netgear.com/files/SRX5308_DS_12Mar10.pdf,0,0,1,1,0,491,9379,legitimate
http://bit.ly/35Kp3gG,0,0,1,0,0,0,-1,phishing
http://variety.com/gallery/the-mickey-mouse-club-famous-members/,0,0,0,0,0,53,8712,legitimate
https://gogoanime1.net/.well-known/acme-challenge/bid/login.php,0,0,1,0,0,64,302,phishing
https://www.evcilbesinleri.com/,0,0,0,1,0,234,4148,legitimate
http://poedb.tw,0,0,1,1,0,389,2168,legitimate
https://en.wikipedia.org/wiki/Computer_hardware,1,0,0,1,0,905,7130,legitimate
https://vousavecvotre.yolasite.com/,0,0,1,1,0,244,4503,phishing
https://www.maisonae.fr/jardin-et-bricolage/nettoyeur-haute-pression/,0,0,0,1,0,1784,1137,legitimate
https://andresjorge.com.mx/wp-content/themes/seminario/swiss-post%20-tracking/manage/?view=login&appIdKey=fcd00c0656cc490&country,0,0,1,0,0,57,2500,phishing
http://www.Cisco.com/c/en/us/solutions/small-business/resource-center/connect-employees-offices/network-switch-what.html,0,0,0,0,1,661,12124,legitimate
http://epub.wu.ac.at/1923/1/document.pdf,0,0,1,1,0,0,-1,legitimate
http://press-preview.weebly.com,0,0,1,0,0,248,5230,legitimate
http://www.tomshardware.com/,0,0,1,1,0,50,8350,legitimate
http://hmt.es/CCNA%20For%20Dummies.pdf,0,0,0,0,1,0,-1,legitimate
http://mymwebza.usite.pro/Email-LoginMywebhtml.htm,0,0,1,0,0,249,1576,phishing
http://dictionary.babylon-software.com/dna/,0,0,1,1,0,61,2130,legitimate
https://www.offshoreenergytoday.com/,0,0,1,1,0,219,3799,legitimate
https://www.rackaid.com/,0,0,0,0,0,2387,6743,legitimate
http://www.contacthawk.com/templates/beez5/blog/76b49ce9fe560c1e4ab46bee52c1a8eb/,0,0,1,0,0,196,535,phishing
https://atendimento.rnp.br/otrs/customer.pl?Action=PreLogin;RequestedURL=Action=CustomerTicketZoom;TicketNumber=40192749,0,0,1,1,0,0,-1,phishing
http://corfuvoice.gr,0,0,0,1,1,0,-1,legitimate
https://en.wikipedia.org/wiki/Commander,1,0,0,1,0,901,7134,legitimate
https://www.computerhope.com/jargon/m/memory.htm,0,0,1,1,0,3479,8048,legitimate
http://secureupdate.appleld.com.duilawyeryork.com/ap/2a5644ab2ab47e8?cmd=_update&dispatch=2a5644ab2ab47e89c&locale=_,0,0,1,1,0,25,3992,phishing
http://officequarentine.com/zebc049e193/c8e95a14b677899d05b624e3/index.php?id=1b69701149ac7d4bd48f4f4ff24567fb,0,0,1,1,0,207,523,phishing
https://en.wikipedia.org/wiki/Serial_Peripheral_Interface_Bus,1,0,0,1,0,901,7133,legitimate
https://en.wikipedia.org/wiki/Public_domain,1,0,0,1,0,905,7130,legitimate
https://centerforsustainablehappiness.com/go/,0,0,1,1,0,581,1245,phishing
http://text-analytics101.rxnlp.com/2014/10/all-about-stop-words-for-text-mining.html,0,0,1,0,0,842,2079,legitimate
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/c05f378d59c6ba8/?cmd=_update&dispatch=c05f378d59c6ba805&locale=_US,0,0,1,1,0,25,3992,phishing
https://www.sibt.nsw.edu.au/,0,0,0,0,1,0,-1,legitimate
http://www.hifimusic.co.il/,0,0,0,0,0,40,-1,legitimate
http://shatorupa.com/receipe/micro/adobe/,0,0,1,0,0,68,7967,phishing
https://helpathome.jobs.net/,0,0,1,0,0,199,8934,legitimate
http://betasus21.blogspot.com,1,0,1,0,0,374,7295,phishing
http://bryanurbs.com/docusign/doc-new/,0,0,1,1,0,29,4370,phishing
https://www.weddingforward.com/,0,0,1,1,0,2209,2539,legitimate
http://03418f6.netsolhost.com/FF7AADF203DF6C7A0B7C8A74B8164E55/?sec=PucKotsis,0,0,1,0,0,60,5783,phishing
http://www.jamieoliver.com/recipes/category/dishtype/curry/,0,0,1,1,0,1161,7605,legitimate
https://sites.google.com/site/apvrescrims/,1,0,0,0,0,2975,8347,phishing
http://www.encyclopedia.com/literature-and-arts/journalism-and-publishing/libraries-books-and-printing/food-processing-plants,0,0,0,0,0,2006,8219,legitimate
http://www.accaparlante.it/,0,0,0,1,0,342,7391,legitimate
https://rinkjcti.livedrive.com/item/37e2d95dd70848fb887c3de99fd8be6b,0,0,1,0,0,220,5990,phishing
http://transact.westminster.gov.uk/docstores/publications_store/E017_GA.pdf,0,0,1,1,0,0,-1,legitimate
http://cn2.lynmaxonline.com/source,0,0,1,0,0,178,-1,phishing
http://www.webopedia.com/TERM/C/CLI.html,0,0,0,0,0,617,8147,legitimate
http://www.nicasiabank.com/,0,0,1,1,0,190,2732,legitimate
http://mobile-my3.com,0,0,1,1,0,363,2,phishing
http://animalwelfareinc.org/wp-content/themes/ado/adobelatest/adbx/home/index.php,0,0,1,0,0,38,7267,phishing
https://lingust.ru:443/,0,0,1,1,0,358,3659,legitimate
https://www.instagram.com/toryburch/,1,0,0,0,0,2508,5891,legitimate
http://marketinghelper.com.au/themes/sports/wp-content/net/c74c4bf0dad9cbae3d80faa054b7d8ca,0,0,1,1,1,0,-1,phishing
http://surfeventsco.com/cgi-/,0,0,1,0,0,191,539,phishing
http://java-source.net/open-source/uml-modeling,0,0,1,0,0,215,5994,legitimate
https://www.globalhunt.in/,0,0,0,0,0,1667,-1,legitimate
https://www.merriam-webster.com/dictionary/ionosphere,0,0,0,0,0,198,7837,legitimate
https://betasussgiris.blogspot.com/,1,0,1,0,0,374,7295,phishing
https://www.scientificamerican.com/article/succession-science-are-fingerprint-patterns-inherited/,0,0,1,1,0,286,8481,legitimate
http://www.climbingweather.com/Iowa/Backbone-State-Park,0,0,1,0,0,294,5184,legitimate
https://accounts-google-com.5v.pl/login/,0,0,1,1,1,0,-1,phishing
http://www.patternsandshades.com/up_chhhze1/index.php,0,0,1,0,0,250,115,phishing
http://www.catbox.ro/,0,0,0,1,0,376,2179,legitimate
http://chantale.e-monsite.com/pages/page.html,0,0,1,1,0,3510,5985,phishing
https://usuarios-verificar-identidad-xyz.preview-domain.com/Bancolombia/#no-back-button,0,0,1,0,0,1207,254,phishing
https://www.aace.com,0,0,1,1,0,221,-1,legitimate
https://www.computerhope.com/jargon/p/paraport.htm,0,0,1,1,0,3483,8044,legitimate
https://www.wincalendar.com/,0,0,0,1,0,713,5861,legitimate
http://rockysite.net/mobile/Login-Acc.php,0,0,1,0,0,292,1899,phishing
http://www.mobilexpose.com/,0,0,1,1,0,210,1616,legitimate
https://drive.google.com/file/d/1LUvtjMTfQbe85qV2zd_iQz9cVRtn8Epj/view?usp=sharing,1,0,0,0,0,2975,8347,phishing
http://creative-punch.net/2014/10/intro-html5-speech-synthesis-api/,0,0,1,1,0,59,2497,legitimate
http://www.taxpark.com/journal/images/about.jpg/,0,0,1,0,0,294,7741,phishing
https://fr.imsly.com/direct/aHR0cHM6Ly93d3cuZmFjZWJvb2suY29tL3RyLz9pZD05MjYzMjk2OTczODk4MTcmZXY9UGl4ZWxJbml0aWFsaXplZCZkbD1odHRwJTNBJTJGJTJGZnIuYmxld3Bhc3MuY29tJTJGZGlyZWN0JTJGYUhSMGNEb3ZMM2QzZHk1bllYcDZaWFIwWVM1bmNpOC0mcmw9JmlmPWZhbHNlJnRzPTE0NjY3NDUxNzQwOTE-,0,0,1,1,0,146,4967,phishing
https://www.agri72.fr/V4/ajax/.check/becc1dd370c40fc36d97ac749acceaa3/secureaccount.php?country.x=GB&locale.x=en_GB&customer.x=ID-PA$1$57rBQkXx$VHibD4L3Vr3TfNFFfDRQ/1&safety=PZV8T4dNEIdf8Cc99SpbcKo3egb9XFjenD513b402UOa2eiWAcaBaM1ruG7xm6k4y0w9f1dcQhfs111YHlaJ7t0vRzL6q1,0,0,1,1,0,14,7105,phishing
https://www.rentcafe.com/,0,0,1,1,0,3330,5800,legitimate
https://www.freebsdmall.com/cgi-bin/fm/history,0,0,1,0,0,344,8056,legitimate
http://utrackafrica.com/administrator/help/en-GB/activation.php?email=abuse@domain.com,0,0,1,0,0,406,3977,phishing
https://www.tessafowler.com/,0,0,1,0,0,700,4412,legitimate
http://www.ciscopress.com/articles/article.asp?p=31276,0,0,1,1,0,60,8705,legitimate
http://www.allproducts.com/ee/honber/fingerprint-safe.html,0,0,1,1,0,2311,8685,legitimate
https://cn2.lynmaxonline.com/source/validate.php?src=DluZDluZHNmNDBlb2RzaDluZHNmNDDBlb2RzaTRpZWprMzBka2prZWtjamtkIGNuZmk0bmZpbTRpZWprMzBka2prZWtjamtkIGNuZmk0bmZpbHNmNDBlb2RzaTRDluZHNmNDBlb2RzaTRpZWprMzBka2prZWtjamtkIGNuZmk0bmZpbpZWprMzBka2prZWtjamtkIGNuZmk0bmZpbZWppZXdpb2U5NDluZHNmNDBlb2RzaTRpZWprMzBka2prZWtjamtkIGNuZmk0bmZpb25ja29uc2NrIGtjIGtqIHZqayBj&email=,0,0,1,0,0,178,187,phishing
http://www.freemake.com/blog/best-iphone-music-downloaders-to-get-free-tracks/,0,0,0,0,0,1759,5910,legitimate
https://drive.google.com/file/d/1jIXB69T_Nw9tMKHvfrejKfZOf3D-IJeT/view,1,0,0,0,0,2975,8347,phishing
http://www.yetpack.com/IMGwfn/verification/2AB54A69087A08B7A171/index.php?country.x=US-United+States&lang.x=en,0,0,0,1,0,192,3825,phishing
http://bayanicgiyimsitesi.somee.com/,0,0,1,1,0,955,6349,phishing
https://for-sale.yakaz.com/digital-cameras,0,0,1,0,0,23,5456,legitimate
https://en.wikipedia.org/wiki/Provenance,1,0,0,1,0,904,7131,legitimate
http://cecmultiservice.it/blog/profile/,0,0,1,0,0,205,2718,phishing
https://lancemyboi2k17.tumblr.com/#_=_,1,0,1,0,0,1049,5160,legitimate
https://disq.us/?url=https%3A%2F%2Fcompte-suspendu483.tk%2Fcaptcha%2F&key=uoUEJqMFVkrmu_Mnfmlqeg,0,0,1,0,0,271,4842,phishing
http://thejockstrapenthusiast.tumblr.com,1,0,0,0,0,1049,5159,legitimate
https://www.seniorsignite.com/,0,0,1,1,0,183,-1,legitimate
http://www.support-appleld.com.secureupdate.duilawyeryork.com/ap/4e075052aef945e?cmd=_update&dispatch=4e075052aef945ef1&locale=_US,0,0,1,1,0,25,3992,phishing
https://morph.sydney/img/wp/owa/logon/html/web/port/login.php?ul=_LkeFUq_VJOXRTIPtoGYDw17dsfsfd18&fid.18InboxLight.aspxn.1774256418&fid.1r245964252813InboxLight94552_Product-email&email=franc.kuhar@iskraemeco.com,0,0,1,1,0,228,-1,phishing
https://www.facebook.com/TrafficShoe,1,0,1,1,0,2804,8520,legitimate
http://dailynylon.tumblr.com,1,0,0,0,0,1048,5160,legitimate
http://mobiliablog.com.au/bin/mySign%20in%20-%20Adobe%20File.html,0,0,1,0,1,0,-1,phishing
http://bootnbonnet.org/wp/wp-includes/Text/excel/excel/excel/login.php?cmd=login_submit&amp;id=e4b7fc3f7155c088892cb6005e9a0296e4b7fc3f7155c088892cb6005e9a0296&amp;session=e4b7fc3f7155c088892cb6005e9a0296e4b7fc3f7155c088892cb6005e9a0296,0,0,1,0,0,239,3047,phishing
https://www.youtube.com/user/CBSThisMorning,1,0,0,1,0,207,5637,legitimate
http://lbcpzonasegurabeta.rf.gd/,0,0,1,0,1,0,-1,phishing
https://www.pomponik.pl/,0,0,0,0,0,238,4875,legitimate
http://www.iqfilms.com/Auth/638f48d57ed6d6a7587164eb971e649dOWRlNWM5ODBiYWM2Nzc5MWMyNTUxZTA4MWY3ZjQxN2E=/,0,0,1,0,0,246,5963,phishing
https://www.soundjay.com/dial-up-modem-sound-effect.html,0,0,1,0,0,275,4473,legitimate
https://www.oberoirealty.com/,0,0,1,1,0,79,3938,legitimate
http://gizmodo.com/everything-you-can-and-cant-do-with-the-new-nokia-331-1792785860,0,0,1,0,0,343,6597,legitimate
http://www.thepaperdesign.com/of/,0,0,1,1,0,109,-1,phishing
http://www.addictivetips.com/windows-tips/simple-text-splitter-split-large-text-files/,0,0,1,0,0,760,4352,legitimate
http://www.pedigreedatabase.com/articles.html?s=training-a-sar-search-and-rescue-dog,0,0,1,0,0,328,6246,legitimate
https://marketdeliverytoday.blogspot.com/,1,0,1,1,0,374,7295,phishing
https://www.autolikesfree.net/,0,0,1,1,0,163,933,phishing
https://nil-day.sparkdesignlabs.com/tz?no=ZIFwlWtpaWKclbOlkpplaJWkYsBxj2o/eric.linden%40telenet.be,0,0,1,0,0,324,41,phishing
http://www.support-appleld.com.secureupdate.duilawyeryork.com/ap/d04611997ac5697?cmd=_update&dispatch=d04611997ac569776&locale=_,0,0,1,0,0,14,4003,phishing
http://www.thefullwiki.org/Latency_stage,0,0,1,0,0,166,4217,legitimate
http://www.thatsmint.work/ilir.thatsmint.work/irs,0,0,1,0,1,0,-1,phishing
https://www.planetparfum.com,0,0,1,1,0,31,3621,legitimate
http://heroes-fansubs.blogspot.com,1,0,1,1,0,373,7296,legitimate
http://vevobahissgir.blogspot.com,1,0,1,0,0,374,7295,phishing
http://www.internetserviceproviders.org/in/seattle/,0,0,1,1,0,291,3727,legitimate
https://absa.ent.box.com/,0,0,0,1,0,209,7827,phishing
https://en.m.wikipedia.org/wiki/House_Intelligence_Committee,1,0,0,1,0,902,7133,legitimate
https://jayscottonair.tumblr.com/#_=_,1,0,1,1,0,1049,5159,legitimate
http://www.rishtapao.com/login/paypal/users/userID-55847/signin/?country.x=GB&amp;locale.x=en_GB&amp;Auth=%20mGTEqsFjfaZbT0QWtjooEUk2cILJqxgS40XkjcKF,0,0,1,0,0,363,1098,phishing
http://hotmailsecure.brilliantbokeh.com/HotmailNEW/,0,0,1,0,0,250,2306,phishing
http://aicai.it/articoli/calendario/images/config/alegati/css/images/css/,0,0,1,1,0,204,7148,phishing
https://www.menubus.audio/,0,0,0,0,1,0,1366,legitimate
https://www.youtube.com/user/linkinparktv,1,0,0,1,0,208,5636,legitimate
https://www.calculoid.com/,0,0,0,0,0,271,2651,legitimate
http://kentridge.lk/a,0,0,0,1,1,0,-1,phishing
http://www.madehow.com/Volume-5/Computer-Mouse.html,0,0,1,1,0,2360,5309,legitimate
http://regina.ninetendev.com/wp-admin/css/0001,0,0,1,0,0,121,-1,phishing
http://www.homespottersf.com/sm/googledocs1/,0,0,1,0,0,128,2793,phishing
http://bectechnologies.net/wordpress/wp-content/uploads/2015/08/BEC_8920NE_QSG_v1.0_2014_0711.pdf,0,0,1,1,0,114,5729,legitimate
https://www.artistrybysonny.com/,0,0,1,1,0,688,1138,legitimate
https://www.ghacks.net/2008/12/29/abiword-a-lean-word-processing-machine/,0,0,0,1,0,1167,5406,legitimate
http://216.119.108.161/2E53A646FA276B422409A1531AA9CC58/,0,0,1,0,1,0,-1,phishing
http://loledco.com/httpd/,0,0,1,0,0,6,2197,phishing
http://shadetreetechnology.com/V4/validation/c7578a7b6e0567d782b0df995a951de3,0,0,1,0,0,77,5767,phishing
http://legal-dictionary.thefreedictionary.com/Incorporation+Doctrine,0,0,1,1,0,2506,6259,legitimate
http://individual.utoronto.ca/reimand/paper_pdf/Reimand_genome2network_review.pdf,0,0,1,1,0,0,7236,legitimate
http://totolive.sportstoto.com.my/stoto/,0,0,1,1,1,0,-1,legitimate
http://www.gsmarena.com/nokia_3310_(2017)-8597.php,0,0,1,0,0,1057,7343,legitimate
http://unitedstate-01.webcindario.com/app/facebook.com/?key=3PCmNCsKVn&amp;lang=en,0,0,1,0,0,952,7083,phishing
https://www.kkumag.hr/wp-includes/js/jquery/ui/x4x/v4/bc208e50b12d3ee/login.php,0,0,1,0,0,220,2618,phishing
http://fireplacesurrounds.co.za/info/auth/view/share/,0,0,0,0,1,0,2484,phishing
https://en.wikipedia.org/wiki/DNS_hijacking,1,0,0,1,0,901,7134,legitimate
https://papereggplant.com/res/login.php,0,0,1,0,0,305,59,phishing
http://docwiki.cisco.com/wiki/Internetworking_Case_Studies_--_Using_the_Border_Gateway_Protocol_for_Interdomain_Routing,1,0,0,0,0,659,12126,legitimate
http://pagonidis.gr/b2b/wp-includes/js/index.html,0,0,0,1,1,0,-1,phishing
https://salomostichting.nl/wp-includes/aoss/ibabsa/~AbsaOnline.htm,0,0,1,0,0,0,2455,phishing
http://hentech.com.hk/img/office360/,0,0,1,1,0,113,-1,phishing
http://www.refworld.org/docid/3b00f16760.html,0,0,0,1,0,192,5287,legitimate
http://www.infosecwriters.com/text_resources/pdf/SKapoor_SessionHijacking.pdf,0,0,1,1,0,149,6426,legitimate
https://olampicoer.blogspot.com/2018/11/vrret.html,1,0,1,1,0,372,7297,phishing
http://mobilink.az,0,0,0,1,1,0,-1,legitimate
http://m173.magenta.fastwebserver.de/modules/mastercard.tos/account.php,0,0,1,0,0,0,-1,phishing
http://www.qtoysaustin.com/,0,0,1,1,0,323,2964,legitimate
http://www.great-lakes-sailing.com/lorain_ohio.html,0,0,1,0,0,98,3189,legitimate
http://www.phoenixlocksmith-az.com/prole/,0,0,1,0,0,84,3934,phishing
https://mcdonalds.prepaidaccess.com/consumer,0,0,1,1,0,597,6343,phishing
http://www.opensecrets.org/cong-cmtes/special,0,0,0,0,0,593,8539,legitimate
https://www.yelp.com/biz/icon-parking-systems-new-york,0,0,0,0,0,504,6070,legitimate
https://www.kj.com/,0,0,1,1,0,1267,-1,legitimate
http://www.evoxhosting.com/updatepaypal/updatepaypal/paypalupdater/source/index.php,0,0,0,1,0,35,330,phishing
http://www.loraboyd.com/royalbank.ca/rbc/,0,0,1,0,0,330,2956,phishing
http://www.urbandictionary.com/define.php?term=vh1,0,0,1,1,0,1542,6858,legitimate
https://1drv.ms/o/s!AsDOqhDzchZKcekSmE1zxZ0tBys,0,0,1,0,0,36,2520,phishing
https://bit.ly/2E6D7J1,0,0,1,0,0,0,-1,phishing
http://limited-help.com/banks/hsbc.co.uk/,0,0,1,0,0,339,25,phishing
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/97ba6ce0aa3af12/?cmd=_update&dispatch=97ba6ce0aa3af1215&locale=_US,0,0,1,1,0,25,3993,phishing
http://www.outlook-0ffice365-0nline.nw.r.appspot.com/,0,0,1,1,0,217,5627,phishing
http://b4969fcb-008f-4a86-b04e-134a3cb3fe13.htmlcomponentservice.com/get_draft?id=99ea0e_8eddaa8b0b3b6316a653bbd03eb5b48f.html,0,0,1,1,0,158,1669,phishing
https://senoraorso.wordpress.com/,1,0,1,0,0,587,7448,legitimate
http://www.moongiant.com/calendar/,0,0,1,0,0,1227,4981,legitimate
http://proxima-net.com/0193/webscr,0,0,1,1,0,68,7967,phishing
http://www.wikihow.com/Use-a-Memory-Stick-on-a-Mac,0,0,1,0,0,1417,5887,legitimate
http://m.facebook.com------------------login-secured.liraon.com/sign_in.htm,0,1,1,0,0,263,467,phishing
http://www.studytonight.com/computer-networks/network-topology-types,0,0,0,0,0,180,2742,legitimate
https://www.behance.net/gallery/18397287/ANATOMY-OF-A-TYPEFACE-POSTER-%28free-download%29,0,0,0,1,0,107,5371,legitimate
http://stpaulsdillsburg.com/administrator/images/outlook/index.php,0,0,1,0,0,47,6163,phishing
https://en.wikipedia.org/wiki/Longest_path_problem,1,0,0,0,0,901,7134,legitimate
http://secure.informations.ninjamarketingman.com/view/login?cmd=_signin&dispatch=9309bc66c8512ec0ca3b82ab7&locale=en_,0,0,1,0,0,131,2061,phishing
https://www.internetslang.com/DNA-meaning-definition.asp,0,0,0,0,0,827,6842,legitimate
https://www.semena-marihuany.cz/cs/,0,0,0,1,0,994,-1,legitimate
http://fluidaccountants.co.uk/essen/pg/pge/Project/,0,0,1,0,0,356,1105,phishing
https://www.britannica.com/topic/United-Nations-Resolution-181,0,0,0,0,0,326,9170,legitimate
http://hahdaeupdate.es.tl/,0,0,1,0,0,199,-1,phishing
http://rencon.ch.net2care.com/https//admin.hostpoint.ch/024b107bf11224c40000,0,0,1,0,0,7,359,phishing
http://www.interiordezine.com/wp-admin/,0,0,0,0,0,293,7376,phishing
http://conservative.by,0,0,1,1,0,321,4798,legitimate
http://teamwlg.com/aa209Page/aa209Page/cmd-login=ca34bf1005b905c9f32588e9cf821582/valid.php?src=DluZDluZHNmNDBlb2RzaDluZHNmNDDBlb2RzaTRpZWprMzBka2prZWtjamtkIGNuZmk0bmZpbTRpZWprMzBka2prZWtjamtkIGNuZmk0bmZpbHNmNDBlb2RzaTRDluZHNmNDBlb2RzaTRpZWprMzBka2prZWtjamtkIGNuZmk0bmZpbpZWprMzBka2prZWtjamtkIGNuZmk0bmZpbZWppZXdpb2U5NDluZHNmNDBlb2RzaTRpZWprMzBka2prZWtjamtkIGNuZmk0bmZpb25ja29uc2NrIGtjIGtqIHZqayBj?email=,0,0,1,0,0,225,505,phishing
https://accounts.google.com/ServiceLogin?service=cds&passive=1209600&continue=https://storage.cloud.google.com/user517497679326978.appspot.com/index.html&followup=https://storage.cloud.google.com/user517497679326978.appspot.com/index.html,1,0,0,0,0,2976,8346,phishing
https://www.havwoods.co.uk/,0,0,0,1,0,677,3706,legitimate
http://networksgates.ma/.pop/,0,0,1,0,1,0,238,phishing
http://group-18-sans.wikaba.com/login.php,0,0,1,1,0,116,7189,phishing
https://www.goodreads.com/quotes/tag/passivity,0,0,1,0,0,1236,6434,legitimate
http://www.azlyrics.com/lyrics/brucespringsteen/tunneloflove.html,0,0,0,0,0,1933,7197,legitimate
http://firefap.com/lds-temple-baptismal-font.html,0,0,1,0,0,258,837,legitimate
https://www.sivepro.com/web/yy,0,0,1,0,0,312,2975,phishing
https://itunes.apple.com/us/app/fox-sports-go/id711074743?mt=8,1,0,1,1,0,213,12207,legitimate
http://www.71zhuan.com/192837560311ocKontaktiert3A2F2F2Fws2FISAPIdllFM2MContact26item3D14276952031426requested3Kundenservice-info@voxtrade.de.html,0,0,1,1,0,156,940,phishing
http://prevtek.com/blog/profile/,0,0,1,0,0,340,5868,phishing
http://www.resplendence.com/latencymon_idlt,0,0,0,0,0,519,8246,legitimate
http://en.academic.ru/dic.nsf/enwiki/334115,0,0,1,1,0,149,7158,legitimate
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/c63dee079a10dd3?cmd=_update&dispatch=c63dee079a10dd3a4&locale=_DE,0,0,1,1,0,25,3992,phishing
http://email.veromailer.com/c/eJx1kV1v2jAUhn9NuKlAxs6XL3IRCmEdYp1aJlZukLFNPurYnnMKDb9-CVvbTNUky7LPefz6PedwVltW5toLZk7y0pZSw16YmpVdaJ44aCzjzywvdT7hph7xD152kNo3L4dKcujh7_c3HibbcUAIDvyRSBiJER0-OTFXMijNVfvWaHBGjcoEI4wQxv408ANCJ9NJlt4uMroI51lMshnyPR-dpOtdKemuPoqESj9EPo0lp_yADofQF0caxCKI5ZFFERu5BJhjk9yxgtWdwqdaVFIA2MYjqYezbgnDm0luTK5kn-8iL9wjmXy1xoFH5sKctTJMeDgsRXefBhtox6pa2Of00aV6h36dH0J2WUIg9Ubchx3Y295f6aGZrj2f7LzB3OhTh-9Dtd4ogXS8unA2u8wvPwvYfeX2CY7r6i63X15zMq3bxXkXuadVtKpPrq0KaHNYIi2rmMJiO1v_ENjhNK2Ac_x4t16nZ7VqtlHk90UHZH7dhiP6_zwH0Nuxr6wDI0JRFA8B60yvsteslj3xUPKCOXGzlFqYdkhCa6_EN3lulASQ7p-srK1iIN-FRpD0XRr_-XIc0dCP6N_gbxt565U,0,0,1,0,0,173,2018,phishing
http://www.samcool.org/90AB705610D8E3CD93C3E28B0C6BEFD0/?sec=Thomas%20Hamann,0,0,1,0,0,359,5850,phishing
http://www.lilpeep.party/,0,0,1,0,0,150,-1,legitimate
https://www.antiquemapsandprints.com/,0,0,1,1,0,249,8151,legitimate
https://personalbravery.com/authflow/verification/,0,0,1,1,0,109,3178,phishing
